,genome_id,Actual,Predicted,Category
7050,3300005443_5,Uncultured,Uncultured,TN
7051,3300013136_36,Uncultured,Uncultured,TN
7052,3300012826_10,Uncultured,Uncultured,TN
7053,3300029336_13,Cultured,Cultured,TP
7054,3300008520_26,Cultured,Uncultured,FN
7055,3300022661_102,Uncultured,Uncultured,TN
7056,3300029536_19,Uncultured,Uncultured,TN
7057,3300008345_10,Cultured,Uncultured,FN
7058,3300022660_96,Uncultured,Uncultured,TN
7059,3300010318_8,Uncultured,Uncultured,TN
7060,3300027382_4,Uncultured,Uncultured,TN
7061,3300014786_4,Uncultured,Uncultured,TN
7062,3300029247_15,Uncultured,Uncultured,TN
7063,3300000234_17,Uncultured,Uncultured,TN
7064,3300029214_10,Cultured,Cultured,TP
7065,3300012155_29,Uncultured,Uncultured,TN
7066,3300025291_42,Uncultured,Uncultured,TN
7067,3300013209_2,Uncultured,Uncultured,TN
7068,3300013122_36,Uncultured,Uncultured,TN
7069,3300029072_3,Uncultured,Uncultured,TN
7070,3300013175_2,Uncultured,Uncultured,TN
7071,3300029043_10,Uncultured,Uncultured,TN
7072,3300011201_4,Uncultured,Uncultured,TN
7073,3300020350_10,Uncultured,Uncultured,TN
7074,3300026076_17,Uncultured,Uncultured,TN
7075,3300029469_9,Uncultured,Uncultured,TN
7076,3300008098_31,Uncultured,Uncultured,TN
7077,3300029392_11,Uncultured,Uncultured,TN
7078,3300020373_32,Uncultured,Uncultured,TN
7079,3300010262_8,Uncultured,Uncultured,TN
7080,3300008481_33,Uncultured,Uncultured,TN
7081,3300027010_2,Uncultured,Uncultured,TN
7082,3300026478_1,Uncultured,Uncultured,TN
7083,3300024344_35,Cultured,Cultured,TP
7084,3300024433_38,Uncultured,Uncultured,TN
7085,3300017687_4,Uncultured,Uncultured,TN
7086,3300029541_8,Cultured,Cultured,TP
7087,3300008680_23,Cultured,Cultured,TP
7088,3300017453_7,Uncultured,Uncultured,TN
7089,3300025188_7,Cultured,Uncultured,FN
7090,3300027784_51,Uncultured,Uncultured,TN
7091,3300029726_9,Cultured,Cultured,TP
7092,3300005365_11,Uncultured,Uncultured,TN
7093,3300020139_38,Uncultured,Uncultured,TN
7094,3300021134_7,Uncultured,Uncultured,TN
7095,3300007654_9,Cultured,Cultured,TP
7096,3300013641_1,Cultured,Uncultured,FN
7097,3300029860_38,Uncultured,Uncultured,TN
7098,3300027653_35,Uncultured,Uncultured,TN
7099,3300025678_16,Uncultured,Uncultured,TN
7100,3300015069_5,Uncultured,Uncultured,TN
7101,3300022470_20,Uncultured,Uncultured,TN
7102,3300027337_3,Uncultured,Uncultured,TN
7103,3300025684_39,Uncultured,Uncultured,TN
7104,3300007975_16,Cultured,Cultured,TP
7105,3300011926_7,Cultured,Cultured,TP
7106,3300027848_42,Uncultured,Uncultured,TN
7107,3300025784_38,Uncultured,Uncultured,TN
7108,3300025689_43,Uncultured,Uncultured,TN
7109,3300009790_11,Cultured,Uncultured,FN
7110,3300027379_2,Uncultured,Uncultured,TN
7111,3300013136_61,Uncultured,Uncultured,TN
7112,3300026193_7,Uncultured,Uncultured,TN
7113,3300012587_1,Cultured,Cultured,TP
7114,3300029538_17,Cultured,Cultured,TP
7115,3300008520_48,Uncultured,Uncultured,TN
7116,3300000839_55,Uncultured,Uncultured,TN
7117,3300025434_3,Uncultured,Uncultured,TN
7118,3300011800_1,Cultured,Cultured,TP
7119,3300022225_25,Uncultured,Uncultured,TN
7120,3300013131_10,Uncultured,Uncultured,TN
7121,3300012153_15,Uncultured,Uncultured,TN
7122,3300029185_20,Cultured,Cultured,TP
7123,3300026088_17,Uncultured,Uncultured,TN
7124,3300029475_14,Cultured,Uncultured,FN
7125,3300006903_41,Uncultured,Uncultured,TN
7126,3300011841_2,Uncultured,Uncultured,TN
7127,3300027839_55,Uncultured,Uncultured,TN
7128,3300012886_25,Uncultured,Uncultured,TN
7129,3300025347_5,Cultured,Uncultured,FN
7130,3300024964_3,Uncultured,Uncultured,TN
7131,3300025393_21,Uncultured,Uncultured,TN
7132,3300020467_20,Uncultured,Uncultured,TN
7133,3300025874_43,Uncultured,Uncultured,TN
7134,3300012573_3,Uncultured,Cultured,FP
7135,3300014038_22,Uncultured,Uncultured,TN
7136,3300005964_14,Uncultured,Uncultured,TN
7137,3300029681_6,Cultured,Cultured,TP
7138,3300026531_33,Uncultured,Uncultured,TN
7139,3300027902_25,Uncultured,Uncultured,TN
7140,3300014531_6,Uncultured,Uncultured,TN
7141,3300013122_33,Uncultured,Uncultured,TN
7142,3300027951_28,Uncultured,Uncultured,TN
7143,3300011614_1,Cultured,Uncultured,FN
7144,3300026264_25,Uncultured,Uncultured,TN
7145,3300025707_20,Uncultured,Uncultured,TN
7146,3300020269_7,Uncultured,Uncultured,TN
7147,3300011668_1,Uncultured,Uncultured,TN
7148,3300024353_26,Uncultured,Uncultured,TN
7149,3300014520_10,Cultured,Cultured,TP
7150,3300018878_140,Uncultured,Uncultured,TN
7151,3300029322_10,Uncultured,Uncultured,TN
7152,3300029219_14,Uncultured,Uncultured,TN
7153,3300004628_44,Uncultured,Uncultured,TN
7154,3300021126_5,Uncultured,Uncultured,TN
7155,3300026299_11,Uncultured,Uncultured,TN
7156,3300011488_2,Uncultured,Uncultured,TN
7157,3300027763_17,Uncultured,Uncultured,TN
7158,3300029381_24,Cultured,Cultured,TP
7159,3300027884_7,Uncultured,Uncultured,TN
7160,3300005281_17,Uncultured,Uncultured,TN
7161,3300028287_8,Uncultured,Uncultured,TN
7162,3300029051_9,Uncultured,Uncultured,TN
7163,3300013769_4,Uncultured,Uncultured,TN
7164,3300008537_24,Uncultured,Uncultured,TN
7165,3300021089_16,Uncultured,Uncultured,TN
7166,3300025913_78,Uncultured,Uncultured,TN
7167,3300002164_44,Uncultured,Uncultured,TN
7168,3300025900_9,Uncultured,Uncultured,TN
7169,3300029363_19,Uncultured,Uncultured,TN
7170,3300025529_11,Uncultured,Uncultured,TN
7171,3300026209_23,Uncultured,Uncultured,TN
7172,3300029485_16,Uncultured,Uncultured,TN
7173,3300029012_9,Cultured,Cultured,TP
7174,3300014205_105,Uncultured,Uncultured,TN
7175,3300014025_26,Uncultured,Uncultured,TN
7176,3300029554_9,Uncultured,Uncultured,TN
7177,3300029692_19,Uncultured,Uncultured,TN
7178,3300027784_28,Uncultured,Uncultured,TN
7179,3300008302_3,Uncultured,Uncultured,TN
7180,3300014356_2,Cultured,Uncultured,FN
7181,3300018427_69,Uncultured,Uncultured,TN
7182,3300020109_82,Uncultured,Uncultured,TN
7183,3300029254_24,Uncultured,Uncultured,TN
7184,3300029603_13,Uncultured,Uncultured,TN
7185,3300017451_12,Uncultured,Uncultured,TN
7186,3300013286_17,Uncultured,Uncultured,TN
7187,3300012281_2,Cultured,Cultured,TP
7188,3300029482_14,Uncultured,Uncultured,TN
7189,3300027248_6,Uncultured,Uncultured,TN
7190,3300025350_4,Uncultured,Uncultured,TN
7191,3300027820_16,Uncultured,Uncultured,TN
7192,3300029736_24,Uncultured,Uncultured,TN
7193,3300027711_39,Uncultured,Uncultured,TN
7194,3300017971_108,Uncultured,Uncultured,TN
7195,3300027769_20,Uncultured,Uncultured,TN
7196,3300020198_53,Uncultured,Uncultured,TN
7197,2140918027_4,Uncultured,Uncultured,TN
7198,3300008360_14,Cultured,Cultured,TP
7199,3300005300_12,Cultured,Uncultured,FN
7200,3300012889_25,Uncultured,Uncultured,TN
7201,3300007296_18,Cultured,Cultured,TP
7202,3300027746_9,Uncultured,Uncultured,TN
7203,3300027284_16,Uncultured,Uncultured,TN
7204,3300005274_7,Uncultured,Uncultured,TN
7205,3300014559_8,Uncultured,Uncultured,TN
7206,3300029336_34,Uncultured,Cultured,FP
7207,3300011213_3,Uncultured,Uncultured,TN
7208,3300005858_19,Uncultured,Uncultured,TN
7209,3300029030_7,Cultured,Cultured,TP
7210,3300025775_31,Uncultured,Uncultured,TN
7211,3300014667_2,Uncultured,Uncultured,TN
7212,3300003282_7,Uncultured,Uncultured,TN
7213,3300029122_28,Uncultured,Uncultured,TN
7214,3300008660_3,Uncultured,Cultured,FP
7215,3300000153_8,Uncultured,Uncultured,TN
7216,3300006056_99,Uncultured,Uncultured,TN
7217,3300011002_40,Uncultured,Uncultured,TN
7218,3300029134_10,Uncultured,Uncultured,TN
7219,3300027536_15,Uncultured,Uncultured,TN
7220,3300007335_17,Uncultured,Uncultured,TN
7221,3300027949_1,Uncultured,Uncultured,TN
7222,3300011580_4,Cultured,Uncultured,FN
7223,3300027344_7,Uncultured,Uncultured,TN
7224,3300025858_30,Uncultured,Uncultured,TN
7225,3300005287_24,Uncultured,Uncultured,TN
7226,3300029369_14,Cultured,Cultured,TP
7227,3300025702_21,Uncultured,Uncultured,TN
7228,3300027510_68,Uncultured,Uncultured,TN
7229,3300029340_24,Uncultured,Uncultured,TN
7230,3300011490_2,Cultured,Cultured,TP
7231,3300014913_33,Uncultured,Uncultured,TN
7232,3300028966_3,Cultured,Cultured,TP
7233,3300026279_32,Uncultured,Uncultured,TN
7234,3300025248_2,Uncultured,Uncultured,TN
7235,3300001095_27,Uncultured,Uncultured,TN
7236,3300029393_21,Uncultured,Uncultured,TN
7237,3300008589_16,Uncultured,Uncultured,TN
7238,3300029576_19,Uncultured,Uncultured,TN
7239,3300029122_26,Uncultured,Uncultured,TN
7240,3300029573_32,Cultured,Uncultured,FN
7241,3300029042_12,Uncultured,Cultured,FP
7242,3300013132_72,Uncultured,Uncultured,TN
7243,3300012648_6,Uncultured,Uncultured,TN
7244,3300006498_20,Cultured,Uncultured,FN
7245,3300029377_24,Cultured,Cultured,TP
7246,3300027819_136,Uncultured,Uncultured,TN
7247,3300012193_1,Cultured,Cultured,TP
7248,3300012127_2,Uncultured,Uncultured,TN
7249,3300027819_138,Uncultured,Uncultured,TN
7250,3300027622_5,Uncultured,Uncultured,TN
7251,3300008716_29,Cultured,Uncultured,FN
7252,3300020718_8,Uncultured,Uncultured,TN
7253,3300017526_31,Uncultured,Uncultured,TN
7254,3300029741_21,Uncultured,Uncultured,TN
7255,3300011909_1,Uncultured,Uncultured,TN
7256,3300028581_17,Uncultured,Uncultured,TN
7257,3300014655_17,Uncultured,Uncultured,TN
7258,3300018411_16,Uncultured,Uncultured,TN
7259,3300029608_20,Cultured,Cultured,TP
7260,3300017494_21,Uncultured,Uncultured,TN
7261,3300025615_5,Uncultured,Uncultured,TN
7262,3300028048_70,Uncultured,Uncultured,TN
7263,3300024515_4,Uncultured,Uncultured,TN
7264,3300022181_54,Uncultured,Uncultured,TN
7265,3300013123_81,Uncultured,Uncultured,TN
7266,3300029743_32,Uncultured,Uncultured,TN
7267,3300008639_16,Cultured,Cultured,TP
7268,3300011563_6,Cultured,Cultured,TP
7269,3300027192_2,Uncultured,Uncultured,TN
7270,3300005545_10,Uncultured,Uncultured,TN
7271,3300026256_21,Uncultured,Uncultured,TN
7272,3300021387_106,Uncultured,Uncultured,TN
7273,3300008695_24,Uncultured,Uncultured,TN
7274,3300027858_21,Uncultured,Uncultured,TN
7275,3300023039_2,Uncultured,Uncultured,TN
7276,3300027905_44,Uncultured,Uncultured,TN
7277,3300025667_47,Uncultured,Uncultured,TN
7278,3300020291_21,Uncultured,Uncultured,TN
7279,3300021489_5,Uncultured,Uncultured,TN
7280,3300029738_27,Uncultured,Uncultured,TN
7281,3300007362_13,Uncultured,Uncultured,TN
7282,3300027937_4,Uncultured,Uncultured,TN
7283,3300025605_19,Uncultured,Uncultured,TN
7284,3300029085_3,Uncultured,Cultured,FP
7285,3300025205_5,Uncultured,Uncultured,TN
7286,3300027322_7,Uncultured,Uncultured,TN
7287,3300006743_8,Cultured,Uncultured,FN
7288,3300027697_9,Uncultured,Uncultured,TN
7289,2199034002_3,Uncultured,Uncultured,TN
7290,3300025286_64,Uncultured,Uncultured,TN
7291,3300012086_4,Uncultured,Uncultured,TN
7292,3300029102_16,Cultured,Uncultured,FN
7293,3300025250_15,Uncultured,Uncultured,TN
7294,3300008275_12,Uncultured,Uncultured,TN
7295,3300026156_13,Uncultured,Uncultured,TN
7296,3300022908_6,Uncultured,Uncultured,TN
7297,3300008676_4,Cultured,Cultured,TP
7298,3300025236_10,Uncultured,Uncultured,TN
7299,3300029791_12,Cultured,Cultured,TP
7300,3300007339_6,Cultured,Cultured,TP
7301,3300005460_20,Uncultured,Uncultured,TN
7302,3300013286_14,Uncultured,Uncultured,TN
7303,3300006457_12,Uncultured,Cultured,FP
7304,3300011965_1,Uncultured,Uncultured,TN
7305,3300025424_5,Uncultured,Uncultured,TN
7306,3300010045_23,Uncultured,Uncultured,TN
7307,3300010263_28,Uncultured,Uncultured,TN
7308,3300017444_117,Uncultured,Uncultured,TN
7309,3300029858_21,Uncultured,Uncultured,TN
7310,3300027416_1,Uncultured,Uncultured,TN
7311,3300029578_27,Cultured,Uncultured,FN
7312,3300025855_23,Uncultured,Uncultured,TN
7313,3300025770_16,Uncultured,Uncultured,TN
7314,3300010370_26,Uncultured,Uncultured,TN
7315,3300029713_21,Uncultured,Uncultured,TN
7316,3300011181_4,Uncultured,Uncultured,TN
7317,3300029737_16,Cultured,Cultured,TP
7318,3300011922_4,Uncultured,Uncultured,TN
7319,3300029104_19,Uncultured,Uncultured,TN
7320,3300025882_27,Uncultured,Uncultured,TN
7321,3300029830_16,Uncultured,Uncultured,TN
7322,3300027897_58,Uncultured,Uncultured,TN
7323,3300025305_5,Uncultured,Uncultured,TN
7324,3300026210_6,Uncultured,Uncultured,TN
7325,3300025302_15,Uncultured,Uncultured,TN
7326,3300025730_59,Uncultured,Uncultured,TN
7327,3300028601_70,Uncultured,Uncultured,TN
7328,3300029518_23,Uncultured,Uncultured,TN
7329,3300022188_30,Uncultured,Uncultured,TN
7330,3300013101_29,Uncultured,Uncultured,TN
7331,3300027706_11,Uncultured,Uncultured,TN
7332,3300007916_1,Cultured,Cultured,TP
7333,3300000215_8,Uncultured,Uncultured,TN
7334,3300007206_13,Cultured,Cultured,TP
7335,3300013138_16,Uncultured,Uncultured,TN
7336,3300025706_25,Uncultured,Uncultured,TN
7337,3300027879_10,Uncultured,Uncultured,TN
7338,3300027494_10,Uncultured,Uncultured,TN
7339,3300014595_4,Uncultured,Uncultured,TN
7340,3300025897_77,Uncultured,Uncultured,TN
7341,3300025720_15,Uncultured,Uncultured,TN
7342,3300013427_6,Uncultured,Uncultured,TN
7343,3300008745_8,Uncultured,Uncultured,TN
7344,3300022660_131,Uncultured,Uncultured,TN
7345,3300025728_48,Cultured,Cultured,TP
7346,3300008523_5,Uncultured,Cultured,FP
7347,3300012090_16,Uncultured,Uncultured,TN
7348,3300025179_5,Uncultured,Uncultured,TN
7349,3300007299_28,Uncultured,Uncultured,TN
7350,3300029399_18,Uncultured,Uncultured,TN
7351,3300014505_4,Uncultured,Uncultured,TN
7352,3300026264_4,Uncultured,Uncultured,TN
7353,3300011778_7,Uncultured,Uncultured,TN
7354,3300024507_4,Uncultured,Uncultured,TN
7355,3300008279_8,Uncultured,Uncultured,TN
7356,3300029775_11,Uncultured,Cultured,FP
7357,3300025869_29,Uncultured,Uncultured,TN
7358,3300014804_20,Uncultured,Uncultured,TN
7359,3300029556_15,Cultured,Cultured,TP
7360,3300008073_18,Cultured,Uncultured,FN
7361,3300014095_6,Cultured,Uncultured,FN
7362,3300015214_40,Uncultured,Uncultured,TN
7363,3300011162_3,Cultured,Uncultured,FN
7364,3300006327_5,Uncultured,Uncultured,TN
7365,3300007097_7,Cultured,Uncultured,FN
7366,3300008280_18,Cultured,Uncultured,FN
7367,3300027819_119,Uncultured,Uncultured,TN
7368,3300007924_28,Uncultured,Uncultured,TN
7369,3300025925_23,Uncultured,Uncultured,TN
7370,3300010282_58,Uncultured,Cultured,FP
7371,3300008547_13,Uncultured,Uncultured,TN
7372,3300027566_29,Uncultured,Uncultured,TN
7373,3300013122_18,Uncultured,Uncultured,TN
7374,3300008715_19,Uncultured,Cultured,FP
7375,3300028284_6,Uncultured,Uncultured,TN
7376,3300029716_27,Uncultured,Uncultured,TN
7377,3300007722_55,Uncultured,Uncultured,TN
7378,3300027800_17,Uncultured,Uncultured,TN
7379,3300018037_7,Uncultured,Uncultured,TN
7380,3300029045_6,Cultured,Cultured,TP
7381,3300020295_5,Uncultured,Uncultured,TN
7382,3300014922_3,Uncultured,Uncultured,TN
7383,3300017480_31,Uncultured,Uncultured,TN
7384,3300008474_5,Uncultured,Uncultured,TN
7385,3300021388_4,Uncultured,Uncultured,TN
7386,3300010315_6,Uncultured,Uncultured,TN
7387,3300025643_5,Uncultured,Uncultured,TN
7388,3300018475_74,Uncultured,Uncultured,TN
7389,3300017398_47,Uncultured,Uncultured,TN
7390,3300022660_77,Uncultured,Uncultured,TN
7391,3300011988_12,Uncultured,Uncultured,TN
7392,3300008135_6,Cultured,Cultured,TP
7393,3300029736_25,Uncultured,Uncultured,TN
7394,3300020278_14,Uncultured,Uncultured,TN
7395,3300000865_13,Uncultured,Uncultured,TN
7396,3300027819_71,Uncultured,Uncultured,TN
7397,3300026762_3,Uncultured,Uncultured,TN
7398,3300029559_24,Cultured,Cultured,TP
7399,3300007798_5,Cultured,Cultured,TP
7400,3300027641_8,Uncultured,Uncultured,TN
7401,3300021356_6,Uncultured,Uncultured,TN
7402,3300011981_5,Cultured,Uncultured,FN
7403,3300014785_10,Cultured,Uncultured,FN
7404,3300026075_16,Uncultured,Uncultured,TN
7405,3300012274_2,Cultured,Cultured,TP
7406,3300005937_24,Uncultured,Uncultured,TN
7407,3300020578_46,Uncultured,Uncultured,TN
7408,3300013938_3,Cultured,Cultured,TP
7409,3300006488_8,Uncultured,Uncultured,TN
7410,3300013133_15,Uncultured,Uncultured,TN
7411,3300006322_9,Cultured,Uncultured,FN
7412,3300021341_28,Uncultured,Uncultured,TN
7413,3300028638_17,Uncultured,Uncultured,TN
7414,3300014927_6,Uncultured,Uncultured,TN
7415,3300029361_24,Cultured,Cultured,TP
7416,3300025678_33,Uncultured,Uncultured,TN
7417,3300029530_18,Uncultured,Uncultured,TN
7418,3300013340_2,Cultured,Cultured,TP
7419,3300017434_14,Uncultured,Uncultured,TN
7420,3300029307_18,Uncultured,Uncultured,TN
7421,3300029356_13,Cultured,Cultured,TP
7422,3300013125_93,Uncultured,Uncultured,TN
7423,3300029503_10,Uncultured,Uncultured,TN
7424,3300013138_111,Uncultured,Uncultured,TN
7425,3300029738_20,Cultured,Uncultured,FN
7426,3300014947_17,Uncultured,Uncultured,TN
7427,3300012819_8,Uncultured,Uncultured,TN
7428,3300026483_10,Uncultured,Uncultured,TN
7429,3300009702_53,Uncultured,Uncultured,TN
7430,3300025350_15,Cultured,Uncultured,FN
7431,3300028644_24,Uncultured,Uncultured,TN
7432,3300029533_6,Cultured,Cultured,TP
7433,3300024915_3,Uncultured,Uncultured,TN
7434,3300025291_12,Uncultured,Uncultured,TN
7435,3300017931_25,Uncultured,Uncultured,TN
7436,3300011765_1,Uncultured,Uncultured,TN
7437,3300012996_7,Cultured,Cultured,TP
7438,3300029589_44,Cultured,Cultured,TP
7439,3300029365_20,Uncultured,Uncultured,TN
7440,3300012928_11,Uncultured,Uncultured,TN
7441,3300024259_24,Cultured,Uncultured,FN
7442,3300027976_22,Uncultured,Uncultured,TN
7443,3300006320_21,Uncultured,Uncultured,TN
7444,3300025264_8,Cultured,Cultured,TP
7445,3300013290_7,Uncultured,Uncultured,TN
7446,3300029559_22,Uncultured,Uncultured,TN
7447,3300008734_25,Cultured,Cultured,TP
7448,3300023101_8,Uncultured,Uncultured,TN
7449,3300006320_27,Uncultured,Uncultured,TN
7450,3300029540_13,Cultured,Cultured,TP
7451,3300026978_6,Cultured,Uncultured,FN
7452,3300029443_15,Cultured,Cultured,TP
7453,3300020203_28,Uncultured,Uncultured,TN
7454,3300026382_9,Uncultured,Uncultured,TN
7455,3300029527_9,Uncultured,Uncultured,TN
7456,3300008616_2,Uncultured,Uncultured,TN
7457,3300014594_2,Cultured,Cultured,TP
7458,3300020222_64,Uncultured,Uncultured,TN
7459,3300021513_10,Uncultured,Uncultured,TN
7460,3300026986_6,Uncultured,Uncultured,TN
7461,3300014206_44,Uncultured,Uncultured,TN
7462,3300015207_31,Cultured,Uncultured,FN
7463,3300029512_14,Uncultured,Uncultured,TN
7464,3300010282_5,Uncultured,Cultured,FP
7465,3300014928_3,Uncultured,Uncultured,TN
7466,3300014502_70,Uncultured,Uncultured,TN
7467,3300007498_35,Cultured,Cultured,TP
7468,3300021142_12,Uncultured,Uncultured,TN
7469,3300023177_32,Uncultured,Uncultured,TN
7470,3300020330_15,Uncultured,Uncultured,TN
7471,3300014807_7,Uncultured,Uncultured,TN
7472,3300014949_8,Cultured,Cultured,TP
7473,3300029410_13,Uncultured,Uncultured,TN
7474,3300009826_52,Uncultured,Uncultured,TN
7475,3300026208_8,Uncultured,Uncultured,TN
7476,3300011947_1,Cultured,Cultured,TP
7477,3300007108_7,Uncultured,Uncultured,TN
7478,3300029414_6,Uncultured,Uncultured,TN
7479,3300007519_82,Uncultured,Uncultured,TN
7480,3300013238_1,Uncultured,Cultured,FP
7481,3300029617_30,Uncultured,Uncultured,TN
7482,3300006253_46,Uncultured,Uncultured,TN
7483,3300012682_25,Uncultured,Uncultured,TN
7484,3300012165_6,Uncultured,Uncultured,TN
7485,3300028564_54,Uncultured,Uncultured,TN
7486,3300011530_3,Uncultured,Uncultured,TN
7487,3300003282_6,Uncultured,Uncultured,TN
7488,3300029414_9,Cultured,Cultured,TP
7489,3300020057_20,Uncultured,Uncultured,TN
7490,3300010167_105,Uncultured,Uncultured,TN
7491,3300025609_23,Uncultured,Uncultured,TN
7492,3300017522_67,Uncultured,Uncultured,TN
7493,3300000215_6,Uncultured,Uncultured,TN
7494,3300027933_7,Uncultured,Uncultured,TN
7495,3300011824_4,Uncultured,Uncultured,TN
7496,3300029884_14,Uncultured,Uncultured,TN
7497,3300000169_9,Uncultured,Uncultured,TN
7498,3300021419_17,Uncultured,Uncultured,TN
7499,3300025587_23,Uncultured,Uncultured,TN
7500,3300029610_29,Uncultured,Uncultured,TN
7501,3300000839_16,Uncultured,Uncultured,TN
7502,3300000563_84,Uncultured,Uncultured,TN
7503,3300029250_18,Cultured,Cultured,TP
7504,3300029251_32,Uncultured,Uncultured,TN
7505,3300025529_10,Cultured,Uncultured,FN
7506,3300029556_12,Uncultured,Uncultured,TN
7507,3300027667_3,Uncultured,Uncultured,TN
7508,3300029736_10,Uncultured,Uncultured,TN
7509,3300017400_3,Uncultured,Uncultured,TN
7510,2156126005_1,Uncultured,Uncultured,TN
7511,3300014047_5,Uncultured,Uncultured,TN
7512,3300027419_18,Uncultured,Uncultured,TN
7513,3300027784_87,Uncultured,Uncultured,TN
7514,3300029764_20,Uncultured,Uncultured,TN
7515,3300029482_12,Uncultured,Uncultured,TN
7516,3300021518_18,Cultured,Cultured,TP
7517,3300025631_19,Uncultured,Uncultured,TN
7518,3300025762_2,Uncultured,Uncultured,TN
7519,3300012837_13,Cultured,Uncultured,FN
7520,3300029733_11,Cultured,Cultured,TP
7521,3300011201_1,Uncultured,Uncultured,TN
7522,3300011772_4,Uncultured,Uncultured,TN
7523,3300024040_11,Uncultured,Uncultured,TN
7524,3300011612_1,Uncultured,Uncultured,TN
7525,3300014612_4,Cultured,Cultured,TP
7526,3300027800_82,Uncultured,Uncultured,TN
7527,3300011569_3,Uncultured,Uncultured,TN
7528,3300027015_10,Uncultured,Uncultured,TN
7529,3300029381_43,Uncultured,Uncultured,TN
7530,3300027819_31,Uncultured,Uncultured,TN
7531,3300011974_20,Uncultured,Cultured,FP
7532,3300014808_14,Uncultured,Uncultured,TN
7533,3300029348_16,Uncultured,Uncultured,TN
7534,3300029240_11,Uncultured,Uncultured,TN
7535,3300025488_30,Uncultured,Uncultured,TN
7536,3300025471_9,Uncultured,Uncultured,TN
7537,3300014583_3,Cultured,Cultured,TP
7538,3300027847_58,Uncultured,Uncultured,TN
7539,3300007791_18,Uncultured,Uncultured,TN
7540,3300029884_4,Cultured,Cultured,TP
7541,3300000977_9,Uncultured,Uncultured,TN
7542,3300027848_41,Uncultured,Uncultured,TN
7543,3300025648_6,Uncultured,Uncultured,TN
7544,3300029584_21,Uncultured,Uncultured,TN
7545,3300017960_17,Uncultured,Uncultured,TN
7546,3300028571_53,Uncultured,Uncultured,TN
7547,3300020190_75,Uncultured,Uncultured,TN
7548,3300004097_91,Uncultured,Uncultured,TN
7549,3300024263_35,Uncultured,Uncultured,TN
7550,3300029134_21,Uncultured,Uncultured,TN
7551,3300013006_35,Uncultured,Uncultured,TN
7552,3300029852_15,Uncultured,Uncultured,TN
7553,3300029089_9,Uncultured,Uncultured,TN
7554,3300009095_123,Uncultured,Uncultured,TN
7555,3300010049_124,Uncultured,Uncultured,TN
7556,3300011583_2,Cultured,Cultured,TP
7557,3300011989_11,Uncultured,Uncultured,TN
7558,3300029409_15,Uncultured,Uncultured,TN
7559,3300027951_20,Uncultured,Uncultured,TN
7560,3300020410_14,Uncultured,Uncultured,TN
7561,3300027796_51,Uncultured,Uncultured,TN
7562,3300015198_13,Uncultured,Uncultured,TN
7563,3300025864_18,Uncultured,Uncultured,TN
7564,3300000230_4,Uncultured,Uncultured,TN
7565,3300029118_22,Uncultured,Uncultured,TN
7566,3300017480_15,Uncultured,Uncultured,TN
7567,3300007966_43,Uncultured,Uncultured,TN
7568,3300014911_77,Uncultured,Uncultured,TN
7569,3300027741_6,Uncultured,Uncultured,TN
7570,3300023250_2,Uncultured,Uncultured,TN
7571,3300008503_4,Cultured,Cultured,TP
7572,3300010295_4,Uncultured,Uncultured,TN
7573,3300012865_17,Uncultured,Uncultured,TN
7574,3300008575_52,Uncultured,Uncultured,TN
7575,3300027847_11,Uncultured,Uncultured,TN
7576,3300026108_18,Uncultured,Uncultured,TN
7577,3300029844_15,Uncultured,Uncultured,TN
7578,3300025644_7,Uncultured,Uncultured,TN
7579,3300027863_26,Cultured,Uncultured,FN
7580,3300011814_1,Uncultured,Uncultured,TN
7581,3300013126_21,Uncultured,Uncultured,TN
7582,3300013018_5,Uncultured,Uncultured,TN
7583,3300008159_23,Uncultured,Uncultured,TN
7584,3300029725_20,Cultured,Uncultured,FN
7585,3300029404_6,Cultured,Cultured,TP
7586,3300024259_45,Uncultured,Uncultured,TN
7587,3300029047_14,Uncultured,Uncultured,TN
7588,3300013940_4,Uncultured,Uncultured,TN
7589,3300025536_1,Uncultured,Uncultured,TN
7590,3300014206_92,Uncultured,Uncultured,TN
7591,3300000930_9,Uncultured,Uncultured,TN
7592,3300025488_31,Uncultured,Uncultured,TN
7593,3300024256_16,Uncultured,Uncultured,TN
7594,3300029741_7,Cultured,Cultured,TP
7595,3300023084_33,Uncultured,Uncultured,TN
7596,3300029745_14,Cultured,Cultured,TP
7597,3300017992_67,Uncultured,Uncultured,TN
7598,3300017565_8,Uncultured,Uncultured,TN
7599,3300014564_15,Uncultured,Uncultured,TN
7600,3300029622_35,Uncultured,Uncultured,TN
7601,3300022902_28,Uncultured,Uncultured,TN
7602,3300025921_67,Uncultured,Uncultured,TN
7603,3300018428_56,Uncultured,Uncultured,TN
7604,3300029362_30,Uncultured,Uncultured,TN
7605,3300027653_36,Cultured,Uncultured,FN
7606,3300011204_3,Uncultured,Uncultured,TN
7607,3300005407_2,Uncultured,Uncultured,TN
7608,3300017513_43,Uncultured,Uncultured,TN
7609,3300007646_21,Uncultured,Uncultured,TN
7610,3300010281_28,Uncultured,Uncultured,TN
7611,3300027878_41,Uncultured,Uncultured,TN
7612,3300005298_14,Uncultured,Uncultured,TN
7613,3300008482_14,Cultured,Cultured,TP
7614,3300025631_7,Uncultured,Uncultured,TN
7615,3300014713_11,Cultured,Uncultured,FN
